"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","80","401 Unauthorized - Create order without token","sales-portal-api","Wed Apr 22 22:39:22 UTC 2026","passed","Wed Apr 22 22:39:22 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","2146","Should open ""Assign Manager"" modal and display its basic UI","sales-portal-ui","Wed Apr 22 22:38:22 UTC 2026","passed","Wed Apr 22 22:38:24 UTC 2026","[UI] [Orders] [Modals] [Assign Manager Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","58","Get product by id with invalid token","sales-portal-api","Wed Apr 22 22:39:29 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","49","Should NOT update product: Notes contain < >","sales-portal-api","Wed Apr 22 22:39:31 UTC 2026","passed","Wed Apr 22 22:39:32 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","3534","Schedule delivery with type ""Delivery"" and ""Home"" Location","sales-portal-ui","Wed Apr 22 22:39:09 UTC 2026","passed","Wed Apr 22 22:39:12 UTC 2026","[UI] [Orders] [Order Details] [Delivery Tab]","src/ui/tests/orders/smoke/delivery.spec.ts","",""
"","17","Should create product: Extra unknown field","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","155","Should NOT update delivery: house = 1000","sales-portal-api","Wed Apr 22 22:39:26 UTC 2026","passed","Wed Apr 22 22:39:26 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","72","Should update product: Without notes field","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","57","Should NOT update customer: Email without @","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","21","Should NOT create product: Price contains a non-integer number (price = 5.6)","sales-portal-api","Wed Apr 22 22:39:29 UTC 2026","passed","Wed Apr 22 22:39:29 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","44","Should NOT update product: Amount is a string","sales-portal-api","Wed Apr 22 22:39:32 UTC 2026","passed","Wed Apr 22 22:39:32 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","19","Should create product: Amount = 0","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","122","Should NOT update delivery: Missing auth token","sales-portal-api","Wed Apr 22 22:39:27 UTC 2026","passed","Wed Apr 22 22:39:27 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","14","Should create product: 3-char name","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","17","Should create product: 40-char name","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","141","Should return list of customers after sorting by createdOn ascending - 200 OK","sales-portal-api","Wed Apr 22 22:39:17 UTC 2026","passed","Wed Apr 22 22:39:17 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","100","First non-existent page - 200 OK","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","51","Should create customer: Flat = 1 - 201 Created","sales-portal-api","Wed Apr 22 22:39:14 UTC 2026","passed","Wed Apr 22 22:39:14 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","65","Should NOT update customer: House exceeds upper limit","sales-portal-api","Wed Apr 22 22:39:20 UTC 2026","passed","Wed Apr 22 22:39:20 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","134","Should return list of customers after searching by name with space - 200 OK","sales-portal-api","Wed Apr 22 22:39:16 UTC 2026","passed","Wed Apr 22 22:39:16 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","1000","Should open Order module","sales-portal-ui","Wed Apr 22 22:38:10 UTC 2026","passed","Wed Apr 22 22:38:11 UTC 2026","[UI] [Sales Portal] > Login via services","src/ui/tests/health-check.spec.ts","",""
"","68","Should NOT update customer: Name too long (41 chars)","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:20 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","60","Should NOT update customer: Empty name","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","138","Should NOT update delivery: City too long (21 chars)","sales-portal-api","Wed Apr 22 22:39:25 UTC 2026","passed","Wed Apr 22 22:39:25 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1810","Delete assigned manager","sales-portal-ui","Wed Apr 22 22:38:55 UTC 2026","passed","Wed Apr 22 22:38:57 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/delete assigned manager","src/ui/tests/orders/criticalPath/replaceDeleteManager.spec.ts","",""
"","64","Should NOT update customer: Notes contain < >","sales-portal-api","Wed Apr 22 22:39:21 UTC 2026","passed","Wed Apr 22 22:39:21 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","123","Should NOT update delivery: Street too long (41 chars)","sales-portal-api","Wed Apr 22 22:39:25 UTC 2026","passed","Wed Apr 22 22:39:26 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1756","Replace the first product with the second","sales-portal-ui","Wed Apr 22 22:38:48 UTC 2026","passed","Wed Apr 22 22:38:50 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/add/delete product","src/ui/tests/orders/criticalPath/replaceAddDeleteProduct.spec.ts","",""
"","16","Should create product: Price = 1","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","64","Should create customer: Without notes field - 201 Created","sales-portal-api","Wed Apr 22 22:39:14 UTC 2026","passed","Wed Apr 22 22:39:14 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","128","Should return list of customers after sorting by createdOn descending - 200 OK","sales-portal-api","Wed Apr 22 22:39:17 UTC 2026","passed","Wed Apr 22 22:39:17 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","11","Missing auth token - 401 Unauthorized","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","63","Should NOT update customer: Empty email","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","58","Should NOT update customer: Invalid country","sales-portal-api","Wed Apr 22 22:39:20 UTC 2026","passed","Wed Apr 22 22:39:20 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","68","Should return list of customers after sorting by name ascending - 200 OK","sales-portal-api","Wed Apr 22 22:39:17 UTC 2026","passed","Wed Apr 22 22:39:17 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","281","200 OK - Update order with new customer and 1 product","sales-portal-api","Wed Apr 22 22:39:25 UTC 2026","passed","Wed Apr 22 22:39:25 UTC 2026","[API] [Orders] Update order by ID > Positive","src/api/tests/orders/updateOrder.spec.ts","",""
"","72","Should NOT update customer: Empty city","sales-portal-api","Wed Apr 22 22:39:20 UTC 2026","passed","Wed Apr 22 22:39:20 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","149","Should NOT delete comment with empty token - 401 UNAUTHORIZED","sales-portal-api","Wed Apr 22 22:39:23 UTC 2026","passed","Wed Apr 22 22:39:23 UTC 2026","[API] [Orders] Delete order comment > Negative cases","src/api/tests/orders/deleteComment.spec.ts","",""
"","86","401 Unauthorized - Create order with invalid token","sales-portal-api","Wed Apr 22 22:39:22 UTC 2026","passed","Wed Apr 22 22:39:22 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","2585","Verify ""Select All"" checkbox","sales-portal-ui","Wed Apr 22 22:38:22 UTC 2026","passed","Wed Apr 22 22:38:25 UTC 2026","[UI] [Sales Portal] > Orders Details - Received Products section - Orders in Progress","src/ui/tests/health-check.spec.ts","",""
"","65","Should update product: Full valid data","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","71","Get product by id with not exist product","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","1892","Should not open edit customer modal for Canceled order","sales-portal-ui","Wed Apr 22 22:38:32 UTC 2026","passed","Wed Apr 22 22:38:34 UTC 2026","[UI] [Orders] [Customer] > [Positive] > [Negative] Orders were created without service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","15","Invalid auth token - 401 Unauthorized","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","63","Should update product: Price = 1","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","68","Should update customer: 20-char city including one space","sales-portal-api","Wed Apr 22 22:39:18 UTC 2026","passed","Wed Apr 22 22:39:18 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","48","Should create customer: 1-char city - 201 Created","sales-portal-api","Wed Apr 22 22:39:14 UTC 2026","passed","Wed Apr 22 22:39:14 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","59","404 Not Found - Create order without customer","sales-portal-api","Wed Apr 22 22:39:22 UTC 2026","passed","Wed Apr 22 22:39:22 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","137","Should NOT update delivery: City is empty","sales-portal-api","Wed Apr 22 22:39:25 UTC 2026","passed","Wed Apr 22 22:39:25 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","22","Should create product: Price = 99999","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","165","Should return all precreated customers - 200 OK","sales-portal-api","Wed Apr 22 22:39:15 UTC 2026","passed","Wed Apr 22 22:39:16 UTC 2026","[API] [Customers] Get All Customers > Positive","src/api/tests/customers/getAllCustomers.spec.ts","",""
"","118","Should NOT add comment: Invalid auth token","sales-portal-api","Wed Apr 22 22:39:21 UTC 2026","passed","Wed Apr 22 22:39:21 UTC 2026","[API] [Orders] Add a comment > Negative","src/api/tests/orders/addComment.spec.ts","",""
"","45","Should NOT update product: Amount contains a negative number (amount = -1)","sales-portal-api","Wed Apr 22 22:39:31 UTC 2026","passed","Wed Apr 22 22:39:31 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","201","Should add comment: Valid comment","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","13","Should NOT create customer: City contains numbers","sales-portal-api","Wed Apr 22 22:39:15 UTC 2026","passed","Wed Apr 22 22:39:15 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","68","Sort order without sort field - 200 OK","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","274","Update order status to ""In Process"" from ""Received""","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > [API][Orders] Received - In Process > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","1543","Add the same product as the second one","sales-portal-ui","Wed Apr 22 22:38:50 UTC 2026","passed","Wed Apr 22 22:38:51 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/add/delete product","src/ui/tests/orders/criticalPath/replaceAddDeleteProduct.spec.ts","",""
"","182","Should add second comment","sales-portal-api","Wed Apr 22 22:39:20 UTC 2026","passed","Wed Apr 22 22:39:20 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","67","Should update customer: Max length phone","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","220","400 Bad Request - Update order with empty products array","sales-portal-api","Wed Apr 22 22:39:26 UTC 2026","passed","Wed Apr 22 22:39:26 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","311","Should successfully mark all products as received from Partially Received status - 200 OK","sales-portal-api","Wed Apr 22 22:39:24 UTC 2026","passed","Wed Apr 22 22:39:24 UTC 2026","[API] [Orders] Products Receipt - Partially Received Orders","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","91","Should return list of customers after filtering by multiple countries - 200 OK","sales-portal-api","Wed Apr 22 22:39:17 UTC 2026","passed","Wed Apr 22 22:39:17 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","54","Should update product: Price = 99999","sales-portal-api","Wed Apr 22 22:39:30 UTC 2026","passed","Wed Apr 22 22:39:30 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","67","Get product by id with empty token","sales-portal-api","Wed Apr 22 22:39:29 UTC 2026","passed","Wed Apr 22 22:39:29 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","1131","Verify clickEditProductsPencilButton","sales-portal-ui","Wed Apr 22 22:38:15 UTC 2026","passed","Wed Apr 22 22:38:17 UTC 2026","[UI] [Sales Portal] > Orders Details - Received Products section - Orders in Draft","src/ui/tests/health-check.spec.ts","",""
"","53","Should create customer: Max length phone - 201 Created","sales-portal-api","Wed Apr 22 22:39:15 UTC 2026","passed","Wed Apr 22 22:39:15 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","66","Pagination with page only","sales-portal-api","Wed Apr 22 22:39:18 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","13","Should NOT create product: Amount is a string","sales-portal-api","Wed Apr 22 22:39:29 UTC 2026","passed","Wed Apr 22 22:39:29 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","51","Should create customer: Min valid phone - 201 Created","sales-portal-api","Wed Apr 22 22:39:14 UTC 2026","passed","Wed Apr 22 22:39:15 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","260","401 Unauthorized - Update order with invalid token","sales-portal-api","Wed Apr 22 22:39:27 UTC 2026","passed","Wed Apr 22 22:39:27 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","172","Should return 404 when invalid Manager id","sales-portal-api","Wed Apr 22 22:39:21 UTC 2026","passed","Wed Apr 22 22:39:21 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","151","Should update delivery: Full valid delivery data","sales-portal-api","Wed Apr 22 22:39:23 UTC 2026","passed","Wed Apr 22 22:39:23 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1277","Should navigate to order details page after clicking details button","sales-portal-ui","Wed Apr 22 22:39:00 UTC 2026","passed","Wed Apr 22 22:39:01 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
"","12","Should NOT create customer: House exceeds upper limit","sales-portal-api","Wed Apr 22 22:39:15 UTC 2026","passed","Wed Apr 22 22:39:15 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","1727","Should navigate to a specific page number","sales-portal-ui","Wed Apr 22 22:39:11 UTC 2026","passed","Wed Apr 22 22:39:13 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
"","68","Should update customer: Min valid phone","sales-portal-api","Wed Apr 22 22:39:19 UTC 2026","passed","Wed Apr 22 22:39:19 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","49","Should NOT update product: Name with 2 spaces","sales-portal-api","Wed Apr 22 22:39:31 UTC 2026","passed","Wed Apr 22 22:39:31 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","153","Should update delivery: min value in flat (flat = 1)","sales-portal-api","Wed Apr 22 22:39:24 UTC 2026","passed","Wed Apr 22 22:39:24 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1803","Should open ""Remove Manager"" modal and display its basic UI","sales-portal-ui","Wed Apr 22 22:38:24 UTC 2026","passed","Wed Apr 22 22:38:26 UTC 2026","[UI] [Orders] [Modals] [Remove Manager Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","14","Should NOT create product: Name with 2 spaces","sales-portal-api","Wed Apr 22 22:39:28 UTC 2026","passed","Wed Apr 22 22:39:28 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","144","Should create order with one product - 201 Created","sales-portal-api","Wed Apr 22 22:39:21 UTC 2026","passed","Wed Apr 22 22:39:21 UTC 2026","[API] [Orders] Create a new order > Positive","src/api/tests/orders/createOrder.spec.ts","",""
"","14","Should NOT create customer: Invalid country","sales-portal-api","Wed Apr 22 22:39:15 UTC 2026","passed","Wed Apr 22 22:39:15 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","11","404 Not Found - Delete not exist order","sales-portal-api","Wed Apr 22 22:39:22 UTC 2026","passed","Wed Apr 22 22:39:22 UTC 2026","[API] [Orders] Delete order by id > Negative","src/api/tests/orders/deleteOrderById.spec.ts","",""
