"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","33","Should NOT update product: Notes exceed max length (251 chars)","sales-portal-api","Thu Apr 23 00:27:18 UTC 2026","passed","Thu Apr 23 00:27:18 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","30","Should update customer: 40-char street including one space","sales-portal-api","Thu Apr 23 00:27:02 UTC 2026","passed","Thu Apr 23 00:27:02 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","1460","Reopen canceled order (in process)","sales-portal-ui","Thu Apr 23 00:26:51 UTC 2026","passed","Thu Apr 23 00:26:53 UTC 2026","[UI] [Orders] Cancel Order > [UI] [Orders] Reopen order","src/ui/tests/orders/smoke/cancelReopenOrder.spec.ts","",""
"","71","401 Unauthorized - Get order by id without token","sales-portal-api","Thu Apr 23 00:27:07 UTC 2026","passed","Thu Apr 23 00:27:07 UTC 2026","[API] [Orders] Get order by id > Negative","src/api/tests/orders/getOrderById.spec.ts","",""
"","108","Should return 404 when invalid Manager id","sales-portal-api","Thu Apr 23 00:27:05 UTC 2026","passed","Thu Apr 23 00:27:05 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","71","Should NOT update delivery: finalDate is empty","sales-portal-api","Thu Apr 23 00:27:10 UTC 2026","passed","Thu Apr 23 00:27:10 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","10","Should NOT create product: Empty name","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","120","Should add comment: Valid comment","sales-portal-api","Thu Apr 23 00:27:03 UTC 2026","passed","Thu Apr 23 00:27:04 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","11","Should create product: Amount = 0","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","0","Should return error when trying to receive products for Canceled order - 400 Bad Request","sales-portal-api","Thu Apr 23 00:27:08 UTC 2026","skipped","Thu Apr 23 00:27:08 UTC 2026","[API] [Orders] Products Receipt - Canceled Orders","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","99","Should add second comment","sales-portal-api","Thu Apr 23 00:27:04 UTC 2026","passed","Thu Apr 23 00:27:04 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","2907","Should allow receiving all products for a In Process order","sales-portal-ui","Thu Apr 23 00:26:41 UTC 2026","passed","Thu Apr 23 00:26:44 UTC 2026","[UI] [Orders] [Orders Details] [Received Products Section] Order without Received Products","src/ui/tests/orders/smoke/allReceivedProducts.spec.ts","",""
"","10","Should NOT create product: Price contains a non-integer number (price = 5.6)","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","48","Should NOT get customer with non-existing id - 404 Not Found","sales-portal-api","Thu Apr 23 00:26:59 UTC 2026","passed","Thu Apr 23 00:26:59 UTC 2026","[API] [Customers] Get Customer By ID > Negative","src/api/tests/customers/getCustomerById.spec.ts","",""
"","143","400 Bad Request - Update order with empty token","sales-portal-api","Thu Apr 23 00:27:12 UTC 2026","passed","Thu Apr 23 00:27:12 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","31","Should update product: Price = 1","sales-portal-api","Thu Apr 23 00:27:17 UTC 2026","passed","Thu Apr 23 00:27:17 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","30","Should NOT get customer by ID with empty token - 401 Not authorized","sales-portal-api","Thu Apr 23 00:26:59 UTC 2026","passed","Thu Apr 23 00:26:59 UTC 2026","[API] [Customers] Get Customer By ID > Negative","src/api/tests/customers/getCustomerById.spec.ts","",""
"","31","Should NOT update customer: Phone too long","sales-portal-api","Thu Apr 23 00:27:03 UTC 2026","passed","Thu Apr 23 00:27:03 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","49","401 Unauthorized - Create order without token","sales-portal-api","Thu Apr 23 00:27:06 UTC 2026","passed","Thu Apr 23 00:27:06 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","12","Should NOT create customer: Email without @","sales-portal-api","Thu Apr 23 00:26:57 UTC 2026","passed","Thu Apr 23 00:26:57 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","32","Empty country filter - 200 OK","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","32","Should NOT update product: Empty name","sales-portal-api","Thu Apr 23 00:27:17 UTC 2026","passed","Thu Apr 23 00:27:17 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","33","Should update customer: Max length phone","sales-portal-api","Thu Apr 23 00:27:02 UTC 2026","passed","Thu Apr 23 00:27:02 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","33","Should NOT update customer: Notes contain < >","sales-portal-api","Thu Apr 23 00:27:03 UTC 2026","passed","Thu Apr 23 00:27:03 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","1956","Should not open edit customer modal for Canceled order","sales-portal-ui","Thu Apr 23 00:26:14 UTC 2026","passed","Thu Apr 23 00:26:16 UTC 2026","[UI] [Orders] [Customer] > [Positive] > [Negative] Orders were created without service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","2040","Should not open edit customer modal for Received order","sales-portal-ui","Thu Apr 23 00:27:27 UTC 2026","passed","Thu Apr 23 00:27:29 UTC 2026","[UI] [Orders] [Customer] > [Positive] > [Negative] Orders were created dynamically by service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","29","Should NOT delete product with empty workerToken - 401 Unauthorized","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Delete product > Negative","src/api/tests/products/deleteProductById.spec.ts","",""
"","78","Should NOT update delivery: Street too long (41 chars)","sales-portal-api","Thu Apr 23 00:27:10 UTC 2026","passed","Thu Apr 23 00:27:10 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","106","Successful order status update from ""Draft with delivery"" to ""Cancelled""","sales-portal-api","Thu Apr 23 00:27:13 UTC 2026","passed","Thu Apr 23 00:27:13 UTC 2026","[API][Orders] Draft with delivery - In Process Orders/Canceled > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","12","Should NOT create customer: Street too long (41 chars)","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","10","Should NOT create product: Invalid price (price = 0)","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","77","Should NOT update delivery: Street with @","sales-portal-api","Thu Apr 23 00:27:10 UTC 2026","passed","Thu Apr 23 00:27:10 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","71","Should NOT return customers with invalid token - 401 Unauthorized","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Get All Customers > Negative","src/api/tests/customers/getAllCustomers.spec.ts","",""
"","32","400 Bad Request - Create order without products","sales-portal-api","Thu Apr 23 00:27:06 UTC 2026","passed","Thu Apr 23 00:27:06 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","7","Missing auth token - 401 Unauthorized","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","27","Should create customer: 1-char city - 201 Created","sales-portal-api","Thu Apr 23 00:26:57 UTC 2026","passed","Thu Apr 23 00:26:57 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","30","Should NOT update customer: Name too long (41 chars)","sales-portal-api","Thu Apr 23 00:27:03 UTC 2026","passed","Thu Apr 23 00:27:03 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","113","Should NOT delete non-existent comment - 404 NOT FOUND","sales-portal-api","Thu Apr 23 00:27:06 UTC 2026","passed","Thu Apr 23 00:27:06 UTC 2026","[API] [Orders] Delete order comment > Negative cases","src/api/tests/orders/deleteComment.spec.ts","",""
"","12","Should NOT create customer: Phone too long","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","145","404 Non Found - Update order with invalid product id","sales-portal-api","Thu Apr 23 00:27:11 UTC 2026","passed","Thu Apr 23 00:27:12 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","71","Should return list of customers after sorting by country ascending - 200 OK","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","30","Sort field without sort order - 200 OK","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","10","Should create product: Amount = 999","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","36","Should NOT update product: Name too short (1 char)","sales-portal-api","Thu Apr 23 00:27:18 UTC 2026","passed","Thu Apr 23 00:27:18 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","170","Update order status to ""Received"" from ""Partially Received""","sales-portal-api","Thu Apr 23 00:27:14 UTC 2026","passed","Thu Apr 23 00:27:14 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > [API][Orders] Partially Received - Received > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","30","Should NOT update product: Amount contains a negative number (amount = -1)","sales-portal-api","Thu Apr 23 00:27:18 UTC 2026","passed","Thu Apr 23 00:27:18 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","11","Should NOT create customer: Phone without plus sign","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","110","Should return all precreated customers - 200 OK","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Get All Customers > Positive","src/api/tests/customers/getAllCustomers.spec.ts","",""
"","169","Update order status to ""In Process"" from ""Received""","sales-portal-api","Thu Apr 23 00:27:14 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > [API][Orders] Received - In Process > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","1678","Replace assigned manager","sales-portal-ui","Thu Apr 23 00:26:38 UTC 2026","passed","Thu Apr 23 00:26:39 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/delete assigned manager","src/ui/tests/orders/criticalPath/replaceDeleteManager.spec.ts","",""
"","39","Should return list of customers after searching by name without spaces","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","86","Should update delivery: flat = 9999 (max)","sales-portal-api","Thu Apr 23 00:27:09 UTC 2026","passed","Thu Apr 23 00:27:09 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","12","404 Not Found - Get order by invalid id","sales-portal-api","Thu Apr 23 00:27:07 UTC 2026","passed","Thu Apr 23 00:27:07 UTC 2026","[API] [Orders] Get order by id > Negative","src/api/tests/orders/getOrderById.spec.ts","",""
"","27","Get product by id with empty token","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","9","Should NOT create product: Manufacturer is not from the suggested list","sales-portal-api","Thu Apr 23 00:27:15 UTC 2026","passed","Thu Apr 23 00:27:15 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","136","400 Bad Request - Create order with 6 products","sales-portal-api","Thu Apr 23 00:27:05 UTC 2026","passed","Thu Apr 23 00:27:06 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","158","400 Bad Request - Update order which status is Canceled","sales-portal-api","Thu Apr 23 00:27:12 UTC 2026","passed","Thu Apr 23 00:27:12 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","35","Should return list of customers after searching by country name","sales-portal-api","Thu Apr 23 00:27:01 UTC 2026","passed","Thu Apr 23 00:27:01 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","31","Should NOT delete customer with incorrect ID - 404 Not Found","sales-portal-api","Thu Apr 23 00:26:58 UTC 2026","passed","Thu Apr 23 00:26:58 UTC 2026","[API] [Customers] Delete Customer By ID > Negative","src/api/tests/customers/deleteById.spec.ts","",""
"","85","Should return list of customers after searching by name with space - 200 OK","sales-portal-api","Thu Apr 23 00:27:00 UTC 2026","passed","Thu Apr 23 00:27:00 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","196","404 Non Found - Update order with invalid customer id","sales-portal-api","Thu Apr 23 00:27:12 UTC 2026","passed","Thu Apr 23 00:27:12 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","28","Should NOT update customer: Missing auth token","sales-portal-api","Thu Apr 23 00:27:02 UTC 2026","passed","Thu Apr 23 00:27:02 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","34","Should update customer: 250-char notes","sales-portal-api","Thu Apr 23 00:27:02 UTC 2026","passed","Thu Apr 23 00:27:02 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","1798","Should sort Order Number column to ASC when initially unsorted","sales-portal-ui","Thu Apr 23 00:26:21 UTC 2026","passed","Thu Apr 23 00:26:23 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
