"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1253","Should delete the first product from the order","sales-portal-ui","Sun Apr 26 21:01:44 UTC 2026","passed","Sun Apr 26 21:01:45 UTC 2026","[UI] [Orders] [Order Details] [Edit Products] Replace/add/delete product","src/ui/tests/orders/criticalPath/replaceAddDeleteProduct.spec.ts","",""
"","32","Should NOT update customer: Name too long (41 chars)","sales-portal-api","Sun Apr 26 21:02:10 UTC 2026","passed","Sun Apr 26 21:02:10 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","11","Should NOT create customer: Flat is a string","sales-portal-api","Sun Apr 26 21:02:06 UTC 2026","passed","Sun Apr 26 21:02:06 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","83","Should add comment: Valid comment - 250 chars","sales-portal-api","Sun Apr 26 21:02:11 UTC 2026","passed","Sun Apr 26 21:02:11 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","13","Should NOT create customer: City contains numbers","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","74","Should NOT add comment: Missing auth token","sales-portal-api","Sun Apr 26 21:02:11 UTC 2026","passed","Sun Apr 26 21:02:11 UTC 2026","[API] [Orders] Add a comment > Negative","src/api/tests/orders/addComment.spec.ts","",""
"","9","Should NOT create product: Missing auth token","sales-portal-api","Sun Apr 26 21:02:22 UTC 2026","passed","Sun Apr 26 21:02:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","85","Should update delivery: 1-char street","sales-portal-api","Sun Apr 26 21:02:16 UTC 2026","passed","Sun Apr 26 21:02:16 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1444","Should cancel draft order with delivery","sales-portal-ui","Sun Apr 26 21:01:57 UTC 2026","passed","Sun Apr 26 21:01:59 UTC 2026","[UI] [Orders] Cancel Order > [UI] [Orders] Should cancel draft order with delivery","src/ui/tests/orders/smoke/cancelReopenOrder.spec.ts","",""
"","86","Should update delivery: Full valid delivery data","sales-portal-api","Sun Apr 26 21:02:15 UTC 2026","passed","Sun Apr 26 21:02:15 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","14","Should NOT create customer: House is zero","sales-portal-api","Sun Apr 26 21:02:05 UTC 2026","passed","Sun Apr 26 21:02:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","849","Should open Order module","sales-portal-ui","Sun Apr 26 21:01:09 UTC 2026","passed","Sun Apr 26 21:01:10 UTC 2026","[UI] [Orders] [Sales Portal] Health Check > [UI] [Orders] Login via services","src/ui/tests/health-check.spec.ts","",""
"","31","Should NOT update customer: Invalid country","sales-portal-api","Sun Apr 26 21:02:10 UTC 2026","passed","Sun Apr 26 21:02:10 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","2166","Should open ""Assign Manager"" modal and display its basic UI","sales-portal-ui","Sun Apr 26 21:01:10 UTC 2026","passed","Sun Apr 26 21:01:12 UTC 2026","[UI] [Orders] [Modals] [Assign Manager Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","1202","Verify products accordion count","sales-portal-ui","Sun Apr 26 21:01:11 UTC 2026","passed","Sun Apr 26 21:01:12 UTC 2026","[UI] [Orders] [Sales Portal] Health Check > [UI] [Orders] [Order Details] [Received Products] Orders in Draft","src/ui/tests/health-check.spec.ts","",""
"","27","Should NOT update customer: Invalid auth token","sales-portal-api","Sun Apr 26 21:02:10 UTC 2026","passed","Sun Apr 26 21:02:10 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
