"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","194","Should return 401 when using empty token","sales-portal-api","Wed Apr 22 22:26:15 UTC 2026","passed","Wed Apr 22 22:26:16 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","76","Should update product: 250-char notes","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","48","Should update product: Amount = 0","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","17","Should create product: Amount = 0","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","62","Should NOT update product: Duplicate name","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:25 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","206","401 Unauthorized - Update order with invalid token","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","173","Successful order status update from ""In Process"" to ""Canceled""","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","71","Should get all products - 200 OK","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Get All Products > Positive","src/api/tests/products/getAllProducts.spec.ts","",""
"","137","Should update delivery: 20-char City (max)","sales-portal-api","Wed Apr 22 22:26:18 UTC 2026","passed","Wed Apr 22 22:26:18 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","172","Should unassign manager","sales-portal-api","Wed Apr 22 22:26:16 UTC 2026","passed","Wed Apr 22 22:26:16 UTC 2026","[API] [Orders] Unassign manager > Positive","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","49","Should NOT update product: Notes contain < >","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","164","Update order status to ""Received"" from ""In Process""","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","246","Update order status to ""In Process"" from ""Received""","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > [API][Orders] Received - In Process > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","73","Should update product: Full valid data","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","47","Should NOT update product: Name too long (41 chars)","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","14","Should create product: 3-char name","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","132","Should NOT update delivery: Street too long (41 chars)","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","125","Should return error when trying to receive products for Draft order - 400 Bad Request","sales-portal-api","Wed Apr 22 22:26:17 UTC 2026","passed","Wed Apr 22 22:26:17 UTC 2026","[API] [Orders] Products Receipt - Draft Orders","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","15","Should create product: Extra unknown field","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","370","Should assign manager","sales-portal-api","Wed Apr 22 22:26:15 UTC 2026","passed","Wed Apr 22 22:26:15 UTC 2026","[API] [Orders] Assign manager > Positive","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","138","Should NOT update delivery: Delivery type is not from the suggested list","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","124","Should NOT update delivery: flat = 10000","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","42","Should NOT update product: Missing auth token","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","27","Should return 404 when invalid order id","sales-portal-api","Wed Apr 22 22:26:17 UTC 2026","passed","Wed Apr 22 22:26:17 UTC 2026","[API] [Orders] Unassign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","150","Should update delivery: 1-char city","sales-portal-api","Wed Apr 22 22:26:17 UTC 2026","passed","Wed Apr 22 22:26:17 UTC 2026","[API] [Orders] Update delivery > Positive","src/api/tests/orders/updateDelivery.spec.ts","",""
"","65","Should NOT update product: ID of non-existent product","sales-portal-api","Wed Apr 22 22:26:25 UTC 2026","passed","Wed Apr 22 22:26:25 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","228","400 Bad Request - Update order with empty products array","sales-portal-api","Wed Apr 22 22:26:18 UTC 2026","passed","Wed Apr 22 22:26:18 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","71","Get product by id with invalid token","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","12","Should NOT create product: Name contains @","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","49","Should NOT update product: Amount contains a negative number (amount = -1)","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","159","Should return 401 when using empty token","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","248","400 Bad Request - Update order with 6 products","sales-portal-api","Wed Apr 22 22:26:18 UTC 2026","passed","Wed Apr 22 22:26:18 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","146","200 OK - Get order by id","sales-portal-api","Wed Apr 22 22:26:15 UTC 2026","passed","Wed Apr 22 22:26:15 UTC 2026","[API] [Orders] Get order by id > Positive","src/api/tests/orders/getOrderById.spec.ts","",""
"","145","Should NOT delete comment with empty token - 401 UNAUTHORIZED","sales-portal-api","Wed Apr 22 22:26:14 UTC 2026","passed","Wed Apr 22 22:26:15 UTC 2026","[API] [Orders] Delete order comment > Negative cases","src/api/tests/orders/deleteComment.spec.ts","",""
"","125","Should NOT update delivery: invalid finalDate","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","17","Should create product: 40-char name","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","12","Should create product: Price = 1","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","137","Should NOT update delivery: Street with @","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","12","Should NOT create product: Notes exceed max length (251 chars)","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","121","Should NOT update delivery: house = 0","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","12","Should NOT create product: Notes contain < >","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","164","Successful order status update from ""Draft with delivery"" to ""Cancelled""","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API][Orders] Draft with delivery - In Process Orders/Canceled > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","14","Should NOT create product: Amount contains a non-integer number (amount = 5.6)","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","56","Get product by id with not exist product","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","58","Should update product: 3-char name","sales-portal-api","Wed Apr 22 22:26:23 UTC 2026","passed","Wed Apr 22 22:26:23 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","13","Should return error when order does not exist - 404 Bad Request","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","66","Should NOT delete not exist product - 404 Not Found","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Delete product > Negative","src/api/tests/products/deleteProductById.spec.ts","",""
"","215","404 Non Found - Update order with invalid customer id","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","152","Should return 401 when using invalid token","sales-portal-api","Wed Apr 22 22:26:16 UTC 2026","passed","Wed Apr 22 22:26:17 UTC 2026","[API] [Orders] Unassign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","203","400 Bad Request - Update order with empty token","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","14","Should NOT create product: Price exceeds upper limit","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","14","Should NOT update delivery: For non-existent order check","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","277","400 Bad Request - Update order which status is Received","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","244","400 Bad Request - Update order which status is Canceled","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","130","Should NOT update delivery: City too long (21 chars)","sales-portal-api","Wed Apr 22 22:26:19 UTC 2026","passed","Wed Apr 22 22:26:19 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","46","Should NOT update product: Notes exceed max length (251 chars)","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","48","Should NOT update product: Name with 2 spaces","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","49","Should NOT update product: Name contains @","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","138","Successful order status update from ""Draft"" to ""Canceled""","sales-portal-api","Wed Apr 22 22:26:20 UTC 2026","passed","Wed Apr 22 22:26:20 UTC 2026","[API][Orders] Draft - Canceled > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","113","401 Unauthorized - Get order by id with invalid token","sales-portal-api","Wed Apr 22 22:26:15 UTC 2026","passed","Wed Apr 22 22:26:15 UTC 2026","[API] [Orders] Get order by id > Negative","src/api/tests/orders/getOrderById.spec.ts","",""
"","49","Should NOT update product: Amount exceeds upper limit","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","13","Should NOT create product: Invalid price (price = 0)","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","251","Should return 404 when invalid Manager id","sales-portal-api","Wed Apr 22 22:26:16 UTC 2026","passed","Wed Apr 22 22:26:16 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","13","Should NOT create product: Manufacturer is not from the suggested list","sales-portal-api","Wed Apr 22 22:26:21 UTC 2026","passed","Wed Apr 22 22:26:21 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","57","Should NOT delete product with invalid workerToken - 401 Unauthorized","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Delete product > Negative","src/api/tests/products/deleteProductById.spec.ts","",""
"","117","401 Unauthorized - Get order by id without token","sales-portal-api","Wed Apr 22 22:26:15 UTC 2026","passed","Wed Apr 22 22:26:15 UTC 2026","[API] [Orders] Get order by id > Negative","src/api/tests/orders/getOrderById.spec.ts","",""
"","52","Should NOT delete product with empty workerToken - 401 Unauthorized","sales-portal-api","Wed Apr 22 22:26:22 UTC 2026","passed","Wed Apr 22 22:26:22 UTC 2026","[API] [Products] Delete product > Negative","src/api/tests/products/deleteProductById.spec.ts","",""
"","44","Should NOT update product: Amount is a string","sales-portal-api","Wed Apr 22 22:26:24 UTC 2026","passed","Wed Apr 22 22:26:24 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
