"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24","No parameters - 200 OK","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","30","Should NOT update product: Name contains @","sales-portal-api","Wed Apr 22 23:53:20 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","28","Should NOT update customer: Phone too long","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","24","Should update customer: 40-char name including one space","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","10","Should NOT add comment for non-existent order - 404 NOT FOUND","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Orders] Add a comment > Negative","src/api/tests/orders/addComment.spec.ts","",""
"","22","Should NOT update customer: Name too long (41 chars)","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","22","Should NOT update customer: Street too long (41 chars)","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","7","Should NOT create product: Missing auth token","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","82","Should return 401 when using invalid token","sales-portal-api","Wed Apr 22 23:53:10 UTC 2026","passed","Wed Apr 22 23:53:10 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","59","Should NOT update delivery: City consists numbers","sales-portal-api","Wed Apr 22 23:53:13 UTC 2026","passed","Wed Apr 22 23:53:13 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","9","Should NOT get all products with empty token - 401 Not authorized","sales-portal-api","Wed Apr 22 23:53:19 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Get All Products > Negative","src/api/tests/products/getAllProducts.spec.ts","",""
"","23","Should NOT create product: Duplicate name","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","1737","Replace the first product with the second","sales-portal-ui","Wed Apr 22 23:52:40 UTC 2026","passed","Wed Apr 22 23:52:42 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/add/delete product","src/ui/tests/orders/criticalPath/replaceAddDeleteProduct.spec.ts","",""
"","2166","Verify ""Select All"" checkbox","sales-portal-ui","Wed Apr 22 23:52:21 UTC 2026","passed","Wed Apr 22 23:52:23 UTC 2026","[UI] [Sales Portal] > Orders Details - Received Products section - Orders in Progress","src/ui/tests/health-check.spec.ts","",""
"","28","Should NOT update product: Amount is a string","sales-portal-api","Wed Apr 22 23:53:21 UTC 2026","passed","Wed Apr 22 23:53:21 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","31","Should NOT update product: Price contains a negative number (price = -1)","sales-portal-api","Wed Apr 22 23:53:20 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","1047","should verify order details from top panel and add a received product","sales-portal-ui","Wed Apr 22 23:52:54 UTC 2026","passed","Wed Apr 22 23:52:55 UTC 2026","[UI] [Sales Portal] > Order Details Page - Top Panel and Received Products Section","src/ui/tests/health-check.spec.ts","",""
"","918","Should navigate to Create Order page after clicking button","sales-portal-ui","Wed Apr 22 23:52:43 UTC 2026","passed","Wed Apr 22 23:52:44 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
"","1499","Should not open edit customer modal for In Process order","sales-portal-ui","Wed Apr 22 23:52:39 UTC 2026","passed","Wed Apr 22 23:52:40 UTC 2026","[UI] [Orders] [Customer] > [Positive] > [Negative] Orders were created dynamically by service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","82","Should return 401 when using invalid token","sales-portal-api","Wed Apr 22 23:53:17 UTC 2026","passed","Wed Apr 22 23:53:17 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","37","Should NOT update customer: ID of non-existent customer - 404 Not Found","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","23","Sort field without sort order - 200 OK","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","18","Should create customer: 1-char street - 201 Created","sales-portal-api","Wed Apr 22 23:53:04 UTC 2026","passed","Wed Apr 22 23:53:04 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","24","Should update customer: 20-char city including one space","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","10","Should create product: 3-char name","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","9","Should NOT create customer: Missing email field","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","89","Should return 401 when using empty token","sales-portal-api","Wed Apr 22 23:53:12 UTC 2026","passed","Wed Apr 22 23:53:12 UTC 2026","[API] [Orders] Products Receipt - In Process Orders > Positive cases","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","66","Should NOT update delivery: house = 1000","sales-portal-api","Wed Apr 22 23:53:14 UTC 2026","passed","Wed Apr 22 23:53:14 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","24","Get product by id with not exist product","sales-portal-api","Wed Apr 22 23:53:19 UTC 2026","passed","Wed Apr 22 23:53:19 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","30","Should update customer: Empty notes","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","2019","Should change items per page to 25","sales-portal-ui","Wed Apr 22 23:52:49 UTC 2026","passed","Wed Apr 22 23:52:51 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
"","40","404 Not Found - Create order with not exist customer","sales-portal-api","Wed Apr 22 23:53:11 UTC 2026","passed","Wed Apr 22 23:53:11 UTC 2026","[API] [Orders] Create a new order > Negative","src/api/tests/orders/createOrder.spec.ts","",""
"","30","Should update product: 250-char notes","sales-portal-api","Wed Apr 22 23:53:20 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","1736","Replace assigned manager","sales-portal-ui","Wed Apr 22 23:52:46 UTC 2026","passed","Wed Apr 22 23:52:47 UTC 2026","[UI] [Orders] [Orders Details] [Edit Products] Replace/delete assigned manager","src/ui/tests/orders/criticalPath/replaceDeleteManager.spec.ts","",""
"","9","Should NOT update delivery: For non-existent order check","sales-portal-api","Wed Apr 22 23:53:15 UTC 2026","passed","Wed Apr 22 23:53:15 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","59","Should NOT update delivery: Delivery type is not from the suggested list","sales-portal-api","Wed Apr 22 23:53:13 UTC 2026","passed","Wed Apr 22 23:53:13 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","55","Should return 401 when using invalid token","sales-portal-api","Wed Apr 22 23:53:10 UTC 2026","passed","Wed Apr 22 23:53:10 UTC 2026","[API] [Orders] Unassign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","77","Should NOT update delivery: flat is a string","sales-portal-api","Wed Apr 22 23:53:14 UTC 2026","passed","Wed Apr 22 23:53:14 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","22","Should NOT update customer: Empty street","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","21","Get product by id with empty token","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","107","Should return 404 when invalid Manager id","sales-portal-api","Wed Apr 22 23:53:10 UTC 2026","passed","Wed Apr 22 23:53:10 UTC 2026","[API] [Orders] Assign manager > Negative","src/api/tests/orders/assignAndUnassignManager.spec.ts","",""
"","7","Should NOT create customer: House exceeds upper limit","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","22","Should NOT create customer: City contains numbers","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","7","Should NOT create customer: Phone too long","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","142","400 Bad Request - Update order which status is In Process","sales-portal-api","Wed Apr 22 23:53:16 UTC 2026","passed","Wed Apr 22 23:53:16 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","81","Should add comment: Valid comment - 250 chars","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Orders] Add a comment > Positive","src/api/tests/orders/addComment.spec.ts","",""
"","35","Should update customer: 40-char street including one space","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","114","401 Unauthorized - Update order with invalid token","sales-portal-api","Wed Apr 22 23:53:16 UTC 2026","passed","Wed Apr 22 23:53:16 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","26","Should update customer: House = 999","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","20","Should create customer: 20-char city including one space - 201 Created","sales-portal-api","Wed Apr 22 23:53:04 UTC 2026","passed","Wed Apr 22 23:53:04 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","16","Should create customer: Extra unknown field - 201 Created","sales-portal-api","Wed Apr 22 23:53:04 UTC 2026","passed","Wed Apr 22 23:53:04 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","10","Should NOT create product: Empty name","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","78","Update status to In Process for Canceled order","sales-portal-api","Wed Apr 22 23:53:17 UTC 2026","passed","Wed Apr 22 23:53:17 UTC 2026","[API][Orders] Canceled - Draft/In Process > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","30","First non-existent page - 200 OK","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","23","Should NOT update customer: Phone without plus sign","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","25","Should NOT update customer: Notes exceed max length (251 chars)","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","46","Should return list of customers after filtering by single country - 200 OK","sales-portal-api","Wed Apr 22 23:53:06 UTC 2026","passed","Wed Apr 22 23:53:06 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","21","Should NOT update customer: Flat exceeds upper limit","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","56","Should NOT update delivery: Country is not from the suggested list","sales-portal-api","Wed Apr 22 23:53:13 UTC 2026","passed","Wed Apr 22 23:53:13 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","81","Successful order status update from ""Canceled"" to ""Draft""","sales-portal-api","Wed Apr 22 23:53:17 UTC 2026","passed","Wed Apr 22 23:53:17 UTC 2026","[API][Orders] Canceled - Draft/In Process > Positive cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","10","Should NOT create product: Name too long (41 chars)","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","1823","Should open ""Reopen Order"" modal and display its basic UI","sales-portal-ui","Wed Apr 22 23:52:17 UTC 2026","passed","Wed Apr 22 23:52:19 UTC 2026","[UI] [Orders] [Modals] [Reopen Order Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","23","Empty country filter - 200 OK","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","1248","Canceled draft with delivery order","sales-portal-ui","Wed Apr 22 23:52:58 UTC 2026","passed","Wed Apr 22 23:52:59 UTC 2026","[UI] [Orders] Cancel Order > Order type: Canceled draft with delivery order","src/ui/tests/orders/smoke/cancelReopenOrder.spec.ts","",""
"","138","Update order status to ""In Process"" from ""Received""","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API][Orders] In Process - Draft/Canceled/In Process/Partially Received/Received > [API][Orders] Received - In Process > Negative cases","src/api/tests/orders/updateStatusOfOrder.spec.ts","",""
"","1548","Should open ""Create New Order"" modal and display its basic UI","sales-portal-ui","Wed Apr 22 23:52:15 UTC 2026","passed","Wed Apr 22 23:52:17 UTC 2026","[UI] [Orders] [Modals] [Create Order Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","118","400 Bad Request - Update order with empty token","sales-portal-api","Wed Apr 22 23:53:16 UTC 2026","passed","Wed Apr 22 23:53:16 UTC 2026","[API] [Orders] Update order by ID > Negative","src/api/tests/orders/updateOrder.spec.ts","",""
"","8","Should NOT create customer: Flat is a string","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","27","Should return list of customers after searching by country name","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","55","Should NOT add comment: Missing auth token","sales-portal-api","Wed Apr 22 23:53:09 UTC 2026","passed","Wed Apr 22 23:53:09 UTC 2026","[API] [Orders] Add a comment > Negative","src/api/tests/orders/addComment.spec.ts","",""
"","62","Should NOT update delivery: Street is empty","sales-portal-api","Wed Apr 22 23:53:14 UTC 2026","passed","Wed Apr 22 23:53:14 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","25","Should create customer: Without notes field - 201 Created","sales-portal-api","Wed Apr 22 23:53:04 UTC 2026","passed","Wed Apr 22 23:53:04 UTC 2026","[API] [Customers] Create A New Customer > Positive","src/api/tests/customers/createCustomer.spec.ts","",""
"","40","Should update product: Without notes field","sales-portal-api","Wed Apr 22 23:53:20 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","142","Should successfully mark all products as received from Partially Received status - 200 OK","sales-portal-api","Wed Apr 22 23:53:12 UTC 2026","passed","Wed Apr 22 23:53:12 UTC 2026","[API] [Orders] Products Receipt - Partially Received Orders","src/api/tests/orders/markProductAsReceived.spec.ts","",""
"","22","Should NOT get customer by ID with empty token - 401 Not authorized","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Get Customer By ID > Negative","src/api/tests/customers/getCustomerById.spec.ts","",""
"","8","Should NOT create customer: Empty email","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","10","Should NOT create product: Name contains @","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
"","7","Invalid auth token - 401 Unauthorized","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Negative","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","2871","Schedule delivery with type ""Delivery"" and ""Home"" Location","sales-portal-ui","Wed Apr 22 23:53:00 UTC 2026","passed","Wed Apr 22 23:53:03 UTC 2026","[UI] [Orders] [Order Details] [Delivery Tab]","src/ui/tests/orders/smoke/delivery.spec.ts","",""
"","259","Should NOT update delivery: flat = 10000","sales-portal-api","Wed Apr 22 23:53:14 UTC 2026","passed","Wed Apr 22 23:53:14 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","57","401 Unauthorized - Get order by id with invalid token","sales-portal-api","Wed Apr 22 23:53:11 UTC 2026","passed","Wed Apr 22 23:53:11 UTC 2026","[API] [Orders] Get order by id > Negative","src/api/tests/orders/getOrderById.spec.ts","",""
"","776","Should display correct number of orders in the table","sales-portal-ui","Wed Apr 22 23:52:07 UTC 2026","passed","Wed Apr 22 23:52:08 UTC 2026","[UI] [Orders] [Orders List]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","55","Should NOT update delivery: Invalid auth token","sales-portal-api","Wed Apr 22 23:53:15 UTC 2026","passed","Wed Apr 22 23:53:15 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1690","Should open ""Assign Manager"" modal and display its basic UI","sales-portal-ui","Wed Apr 22 23:52:19 UTC 2026","passed","Wed Apr 22 23:52:21 UTC 2026","[UI] [Orders] [Modals] [Assign Manager Modal]","src/ui/tests/orders/checkUI/orderModals.spec.ts","",""
"","8","Should NOT create customer: House is zero","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","58","Should NOT update delivery: City is empty","sales-portal-api","Wed Apr 22 23:53:13 UTC 2026","passed","Wed Apr 22 23:53:13 UTC 2026","[API] [Orders] Update delivery > Negative","src/api/tests/orders/updateDelivery.spec.ts","",""
"","1167","Should navigate to previous page","sales-portal-ui","Wed Apr 22 23:52:52 UTC 2026","passed","Wed Apr 22 23:52:53 UTC 2026","[UI] [Sales Portal] > Orders list","src/ui/tests/health-check.spec.ts","",""
"","25","Should update customer: Full valid data","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","21","Get product by id with invalid token","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Get Product By Id > Negative","src/api/tests/products/getProductById.spec.ts","",""
"","25","Should return list of customers after sorting by name ascending - 200 OK","sales-portal-api","Wed Apr 22 23:53:07 UTC 2026","passed","Wed Apr 22 23:53:07 UTC 2026","[API] [Customers] GET customers - filters and sorting - 200 OK > Positive","src/api/tests/customers/getCustomersFiltersAndSorting.spec.ts","",""
"","8","Should NOT create customer: Flat exceeds upper limit","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Create A New Customer > Negative","src/api/tests/customers/createCustomer.spec.ts","",""
"","1547","Should not open edit customer modal for Received order","sales-portal-ui","Wed Apr 22 23:52:37 UTC 2026","passed","Wed Apr 22 23:52:39 UTC 2026","[UI] [Orders] [Customer] > [Positive] > [Negative] Orders were created dynamically by service","src/ui/tests/orders/criticalPath/editCustomer.spec.ts","",""
"","75","Should NOT delete comment with empty token - 401 UNAUTHORIZED","sales-portal-api","Wed Apr 22 23:53:11 UTC 2026","passed","Wed Apr 22 23:53:11 UTC 2026","[API] [Orders] Delete order comment > Negative cases","src/api/tests/orders/deleteComment.spec.ts","",""
"","10","Should create product: Extra unknown field","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","36","Should update product: Full valid data","sales-portal-api","Wed Apr 22 23:53:20 UTC 2026","passed","Wed Apr 22 23:53:20 UTC 2026","[API] [Products] Update product by ID > Positive","src/api/tests/products/updateProduct.spec.ts","",""
"","43","Should NOT return customers with empty token - 401 Unauthorized","sales-portal-api","Wed Apr 22 23:53:05 UTC 2026","passed","Wed Apr 22 23:53:05 UTC 2026","[API] [Customers] Get All Customers > Negative","src/api/tests/customers/getAllCustomers.spec.ts","",""
"","22","Should NOT update customer: Empty city","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Negative","src/api/tests/customers/updateCustomer.spec.ts","",""
"","21","Should update customer: 1-char city","sales-portal-api","Wed Apr 22 23:53:08 UTC 2026","passed","Wed Apr 22 23:53:08 UTC 2026","[API] [Customers] Update the customer by ID > Positive","src/api/tests/customers/updateCustomer.spec.ts","",""
"","9","Should create product: Price = 99999","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Positive","src/api/tests/products/createProduct.spec.ts","",""
"","32","Should NOT update product: Notes exceed max length (251 chars)","sales-portal-api","Wed Apr 22 23:53:21 UTC 2026","passed","Wed Apr 22 23:53:21 UTC 2026","[API] [Products] Update product by ID > Negative","src/api/tests/products/updateProduct.spec.ts","",""
"","7","Should NOT create product: Invalid auth token","sales-portal-api","Wed Apr 22 23:53:18 UTC 2026","passed","Wed Apr 22 23:53:18 UTC 2026","[API] [Products] Create a new product > Negative","src/api/tests/products/createProduct.spec.ts","",""
